id,recencia,frecuencia,n_compras,tasa_compra,valor_monetario,dias_entre_visitas_median,dias_entre_visitas_std,switching_ratio,marcas_distintas,marca_favorita,precio_prom_marca_1,exposicion_promo_1,precio_prom_marca_2,exposicion_promo_2,precio_prom_marca_3,exposicion_promo_3,precio_prom_marca_4,exposicion_promo_4,precio_prom_marca_5,exposicion_promo_5,compra_con_promo_1,compra_con_promo_2,compra_con_promo_3,compra_con_promo_4,compra_con_promo_5,precio_relativo_favorita,genero,estado_civil,edad,nivel_educacion,ingreso_anual,ocupacion,comprador_activo
200000150,722,116,18,0.15517241379310345,148.63,7.0,3.7529952441779453,0.9444444444444444,2,2,1.3972413793103449,0.3706896551724138,1.7799999999999998,0.3879310344827586,2.010258620689655,0.04310344827586207,2.1713793103448276,0.10344827586206896,2.654137931034483,0.02586206896551724,1.0,0.3125,0.0,0.0,0.0,0.9994391200335742,1,1,18,1,97741,1,0
200000151,729,103,11,0.10679611650485436,52.67,7.0,2.9507048143086485,0.9090909090909091,1,5,1.395242718446602,0.1941747572815534,1.7880582524271844,0.22330097087378642,2.011844660194175,0.019417475728155338,2.1712621359223303,0.08737864077669903,2.6610679611650485,0.019417475728155338,0.0,0.0,0.0,0.0,0.09090909090909091,1.00236186929742,0,0,32,0,129975,2,0
200000152,727,82,11,0.13414634146341464,47.07,7.0,4.662233343912168,0.9090909090909091,3,5,1.3947560975609756,0.36585365853658536,1.7773170731707317,0.3780487804878049,2.004512195121951,0.024390243902439025,2.1592682926829267,0.12195121951219512,2.6548780487804877,0.06097560975609756,1.0,1.0,0.0,0.0,0.1111111111111111,1.0000302745245233,0,1,61,2,130788,0,0
200000153,725,94,22,0.23404255319148937,84.02,7.0,4.403025013103168,0.9090909090909091,5,2,1.3858510638297874,0.39361702127659576,1.765531914893617,0.39361702127659576,2.0064893617021275,0.05319148936170213,2.1629787234042555,0.11702127659574468,2.6601063829787237,0.0425531914893617,1.0,0.35714285714285715,0.0,0.0,0.0,0.9913155412429595,1,0,34,1,114767,1,1
200000154,729,99,15,0.15151515151515152,60.160000000000004,7.0,3.524253975606492,1.0,2,2,1.4009090909090909,0.25252525252525254,1.7798989898989899,0.26262626262626265,2.0152525252525253,0.04040404040404041,2.1683838383838387,0.09090909090909091,2.6643434343434342,0.030303030303030304,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.9993824046142102,0,0,27,0,77535,0,0
200000155,726,103,9,0.08737864077669903,18.03,7.0,3.486627530939731,1.0,2,2,1.3883495145631068,0.3786407766990291,1.7880582524271844,0.2815533980582524,2.006990291262136,0.06796116504854369,2.1667961165048544,0.0970873786407767,2.6644660194174756,0.038834951456310676,1.0,0.375,0.0,0.0,0.0,1.003963688974492,0,0,25,0,71159,0,0
200000156,730,96,11,0.11458333333333333,51.160000000000004,7.0,3.9691418903869673,1.0,2,2,1.3980208333333335,0.3020833333333333,1.7931249999999999,0.3229166666666667,2.0124999999999997,0.020833333333333332,2.165625,0.0625,2.6647916666666664,0.041666666666666664,0.5,0.5714285714285714,0.0,0.0,0.0,1.0068085798371926,0,0,25,0,60868,0,0
200000157,722,102,27,0.2647058823529412,143.27,7.0,3.554330784653092,0.6666666666666666,2,5,1.3879411764705882,0.4215686274509804,1.7973529411764704,0.30392156862745096,2.0074509803921567,0.0392156862745098,2.1558823529411764,0.1568627450980392,2.6571568627450985,0.0392156862745098,0.0,0.0,0.0,1.0,0.038461538461538464,1.0008886502814311,1,1,26,1,97551,1,1
200000158,727,109,15,0.13761467889908258,64.02,7.0,3.5976584631459234,0.8,2,5,1.3993577981651377,0.3486238532110092,1.8036697247706421,0.28440366972477066,2.004770642201835,0.027522935779816515,2.1562385321100916,0.14678899082568808,2.652935779816514,0.03669724770642202,1.0,0.0,0.0,0.0,0.07142857142857142,0.9992986673736278,0,1,35,1,154585,2,0
200000159,719,104,11,0.10576923076923077,46.37,7.0,4.209758138268116,1.0,4,2,1.3904807692307695,0.375,1.7673076923076925,0.3173076923076923,2.0045192307692306,0.04807692307692308,2.1643269230769233,0.125,2.6666346153846154,0.028846153846153848,0.0,0.14285714285714285,0.0,0.0,0.5,0.9923126094542511,0,0,39,1,124089,1,0
200000160,726,104,14,0.1346153846153846,48.03,7.0,4.119248553156312,0.7857142857142857,3,2,1.3958653846153846,0.27884615384615385,1.7708653846153846,0.2980769230769231,2.0025,0.038461538461538464,2.150576923076923,0.11538461538461539,2.637019230769231,0.038461538461538464,0.0,0.36363636363636365,0.0,0.0,0.0,0.9943101919651219,1,1,26,1,104484,1,0
200000161,730,111,10,0.09009009009009009,37.07,7.0,3.167021474643124,0.8,2,2,1.3896396396396395,0.3153153153153153,1.7715315315315314,0.2972972972972973,2.0086486486486486,0.05405405405405406,2.167117117117117,0.11711711711711711,2.6592792792792794,0.036036036036036036,0.5,0.75,0.0,0.0,0.0,0.9946842219020247,1,0,32,1,98023,1,0
200000162,727,103,8,0.07766990291262135,37.79,5.0,7.143915388785059,0.875,1,2,1.4018446601941745,0.32038834951456313,1.7944660194174755,0.2524271844660194,1.9976699029126213,0.02912621359223301,2.1480582524271843,0.1553398058252427,2.6439805825242715,0.038834951456310676,0.0,0.125,0.0,0.0,0.0,1.0075615389757038,1,1,24,1,181003,0,0
200000163,727,103,16,0.1553398058252427,72.86,7.0,4.346343386663019,0.875,2,2,1.3901941747572815,0.34951456310679613,1.7992233009708738,0.32038834951456313,2.003009708737864,0.04854368932038835,2.1572815533980583,0.14563106796116504,2.65126213592233,0.02912621359223301,0.0,0.09090909090909091,0.0,0.0,0.4,1.0102326700372095,1,0,31,1,89287,0,0
200000164,727,102,8,0.0784313725490196,24.81,7.0,3.5601479555415296,0.75,2,2,1.3974509803921569,0.4019607843137255,1.7755882352941175,0.3235294117647059,2.0105882352941173,0.0392156862745098,2.1640196078431373,0.09803921568627451,2.657352941176471,0.049019607843137254,0.0,0.14285714285714285,0.0,0.0,1.0,0.9969619906878201,1,1,31,1,118594,1,0
200000165,726,169,11,0.0650887573964497,31.45,4.0,2.6029898253346184,0.9090909090909091,3,2,1.3875147928994083,0.3668639053254438,1.7628994082840237,0.33727810650887574,2.0037869822485206,0.05917159763313609,2.161005917159763,0.10650887573964497,2.653491124260355,0.029585798816568046,0.6666666666666666,0.6,0.0,0.0,0.0,0.9898374344511761,0,0,46,1,73703,0,0
200000166,725,103,10,0.0970873786407767,44.56,7.0,4.01438879707663,0.9,3,2,1.3923300970873786,0.34951456310679613,1.7662135922330096,0.36893203883495146,2.0158252427184467,0.02912621359223301,2.165242718446602,0.0970873786407767,2.650485436893204,0.019417475728155338,0.0,0.3333333333333333,0.0,0.0,0.0,0.9916982912430884,1,1,27,1,100618,0,0
200000167,723,102,8,0.0784313725490196,41.03,7.0,3.081114624082115,0.875,1,4,1.392843137254902,0.3137254901960784,1.7915686274509806,0.30392156862745096,2.0062745098039216,0.049019607843137254,2.1626470588235294,0.12745098039215685,2.6461764705882356,0.0196078431372549,0.0,0.0,0.0,0.125,0.0,1.0012508419416224,1,1,45,2,260847,2,0
200000168,725,88,25,0.2840909090909091,103.41,7.0,3.9234181999320956,0.84,5,4,1.391590909090909,0.38636363636363635,1.7882954545454546,0.32954545454545453,2.0061363636363634,0.03409090909090909,2.156931818181818,0.13636363636363635,2.6557954545454545,0.022727272727272728,0.2,0.2,0.0,0.25,0.0,0.998604830202876,0,1,30,1,145800,2,1
200000169,725,141,8,0.05673758865248227,29.28,5.0,2.9986636283538592,1.0,3,2,1.3939716312056738,0.375886524822695,1.778723404255319,0.3049645390070922,2.000354609929078,0.07092198581560284,2.1536170212765957,0.1347517730496454,2.652482269503546,0.04964539007092199,1.0,0.4,0.0,0.0,0.0,0.9987223336696964,0,1,30,3,131242,1,0
200000170,727,92,12,0.13043478260869565,50.64,7.0,3.469982916497059,0.9166666666666666,3,2,1.3793478260869565,0.40217391304347827,1.7729347826086954,0.358695652173913,2.012717391304348,0.043478260869565216,2.166086956521739,0.13043478260869565,2.6654347826086955,0.03260869565217391,0.0,0.4444444444444444,0.0,0.0,0.0,0.9954721230378376,1,1,24,1,62335,0,0
200000171,729,112,12,0.10714285714285714,37.980000000000004,7.0,3.4188617826136065,1.0,4,4,1.3921428571428571,0.19642857142857142,1.7660714285714287,0.25,2.0102678571428574,0.017857142857142856,2.1650892857142856,0.10714285714285714,2.657857142857143,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,1.00238153116833,0,1,38,1,130951,1,0
200000172,730,103,13,0.1262135922330097,63.49,7.0,3.8375071180888067,0.8461538461538461,2,5,1.397378640776699,0.2621359223300971,1.7950485436893202,0.24271844660194175,2.006019417475728,0.02912621359223301,2.166893203883495,0.07766990291262135,2.6711650485436893,0.02912621359223301,0.3333333333333333,0.0,0.0,0.0,0.1,1.0061652052238286,0,0,58,2,268340,1,0
200000173,727,115,9,0.0782608695652174,44.39,6.0,3.5369827333587938,1.0,5,2,1.3855652173913044,0.3565217391304348,1.7870434782608695,0.3217391304347826,2.008086956521739,0.06086956521739131,2.159913043478261,0.10434782608695652,2.655739130434783,0.02608695652173913,1.0,0.0,0.0,0.0,1.0,1.0033939108847085,1,1,42,1,130740,1,0
200000174,722,103,24,0.23300970873786409,126.18,7.0,4.189514140361028,0.7916666666666666,1,2,1.3946601941747574,0.33980582524271846,1.7842718446601942,0.2524271844660194,2.0090291262135924,0.038834951456310676,2.152038834951456,0.13592233009708737,2.6549514563106795,0.02912621359223301,0.0,0.2916666666666667,0.0,0.0,0.0,1.0018376867010488,0,0,27,0,104196,0,1
200000175,725,107,9,0.08411214953271028,52.879999999999995,6.5,4.638184807753085,0.8888888888888888,2,2,1.3844859813084112,0.35514018691588783,1.7761682242990655,0.2616822429906542,2.0046728971962615,0.056074766355140186,2.1672897196261682,0.07476635514018691,2.6566355140186917,0.009345794392523364,0.0,0.125,0.0,0.0,0.0,0.9972876444522777,0,0,26,0,70336,0,0
200000176,725,101,47,0.46534653465346537,207.47,7.0,3.940414786144814,0.6808510638297872,3,2,1.3971287128712873,0.3465346534653465,1.7937623762376236,0.31683168316831684,2.003168316831683,0.0594059405940594,2.1575247524752474,0.1485148514851485,2.6505940594059405,0.0297029702970297,0.25,0.5384615384615384,0.0,0.0,0.0,1.0071664555372268,0,0,43,1,116512,1,1
200000177,725,110,7,0.06363636363636363,37.239999999999995,7.0,3.814951717768192,1.0,3,2,1.390818181818182,0.4,1.7778181818181817,0.36363636363636365,2.0088181818181816,0.02727272727272727,2.1623636363636365,0.10909090909090909,2.6561818181818184,0.03636363636363636,0.5,0.75,0.0,0.0,0.0,0.9982140669753105,1,0,48,2,104833,0,0
200000178,730,159,12,0.07547169811320754,45.23,4.0,2.846251022714297,0.6666666666666666,2,1,1.3888050314465408,0.32075471698113206,1.7907547169811322,0.2641509433962264,2.000125786163522,0.050314465408805034,2.152893081761006,0.1069182389937107,2.6544654088050317,0.0440251572327044,0.5454545454545454,0.0,0.0,0.0,0.0,0.9976514749117228,0,0,29,1,135605,0,0
200000179,730,106,53,0.5,352.77,6.0,4.5771770176113415,0.6226415094339622,4,5,1.3891509433962264,0.3584905660377358,1.775754716981132,0.2641509433962264,2.005188679245283,0.03773584905660377,2.153396226415094,0.1320754716981132,2.660094339622642,0.03773584905660377,0.2857142857142857,1.0,0.0,0.0,0.025,1.0019951289046616,0,0,34,1,123243,1,1
200000180,727,121,29,0.2396694214876033,96.91,5.0,3.9268432664438873,0.7586206896551724,4,2,1.3873553719008265,0.34710743801652894,1.7911570247933883,0.32231404958677684,2.015867768595041,0.05785123966942149,2.1662809917355372,0.08264462809917356,2.658595041322314,0.04132231404958678,0.0,0.4583333333333333,0.0,0.0,1.0,1.005703595899696,0,0,34,1,112538,0,1
200000181,730,130,27,0.2076923076923077,88.8,6.0,3.006896143634603,0.8888888888888888,4,5,1.3975384615384616,0.3,1.7796153846153846,0.2692307692307692,2.0106153846153845,0.05384615384615385,2.1660769230769232,0.09230769230769231,2.652076923076923,0.023076923076923078,0.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.9989751561895774,0,0,47,1,136138,1,1
200000182,727,92,18,0.1956521739130435,84.46,7.0,3.9496217033421828,0.8333333333333334,3,2,1.397391304347826,0.32608695652173914,1.7703260869565218,0.391304347826087,2.012826086956522,0.05434782608695652,2.1728260869565217,0.06521739130434782,2.6629347826086955,0.043478260869565216,0.0,0.4166666666666667,0.0,0.2,0.0,0.9940073856855658,1,0,40,1,79076,0,0
200000183,727,140,16,0.11428571428571428,86.49000000000001,6.0,2.727941359350729,1.0,3,2,1.3885714285714286,0.39285714285714285,1.7733571428571429,0.36428571428571427,2.0080714285714287,0.04285714285714286,2.164214285714286,0.11428571428571428,2.654214285714286,0.04285714285714286,1.0,0.6428571428571429,0.0,0.0,0.0,0.9957092709901103,0,0,25,0,146349,1,0
200000184,726,123,83,0.6747967479674797,314.76,5.0,3.340699984331673,0.4819277108433735,3,5,1.3926829268292684,0.3008130081300813,1.7878048780487805,0.2845528455284553,2.0058536585365854,0.024390243902439025,2.1636585365853658,0.12195121951219512,2.6548780487804877,0.04065040650406504,0.5,0.3,0.0,0.0,0.056338028169014086,1.0000302745245233,0,0,33,1,88211,0,1
200000185,723,110,32,0.2909090909090909,109.2,7.0,4.012552509545769,0.75,3,2,1.3887272727272726,0.38181818181818183,1.7641818181818183,0.3181818181818182,1.9995454545454545,0.06363636363636363,2.1451818181818183,0.12727272727272726,2.6577272727272727,0.045454545454545456,0.3333333333333333,0.5263157894736842,0.0,0.0,0.0,0.9905574853611616,1,0,44,1,76057,0,1
200000186,727,123,17,0.13821138211382114,65.52,6.0,3.5236345641868123,0.8823529411764706,3,2,1.3882113821138211,0.35772357723577236,1.7740650406504066,0.3170731707317073,2.0039837398373983,0.056910569105691054,2.160487804878049,0.12195121951219512,2.6458536585365855,0.024390243902439025,0.0,0.26666666666666666,0.0,0.0,0.0,0.9961067433202077,0,0,35,1,121974,1,0
200000187,724,358,327,0.9134078212290503,1859.2,1.0,1.9836219208412296,0.0856269113149847,2,5,1.3919553072625699,0.3463687150837989,1.7867597765363128,0.2877094972067039,2.0,0.027932960893854747,2.1562011173184357,0.13128491620111732,2.6508938547486034,0.036312849162011177,0.0,1.0,0.0,0.0,0.03680981595092025,0.9985295221064246,0,0,37,1,124597,1,1
200000188,729,113,14,0.12389380530973451,65.19,6.5,3.6156655435807834,0.9285714285714286,5,2,1.401858407079646,0.25663716814159293,1.7619469026548673,0.30973451327433627,2.0098230088495574,0.035398230088495575,2.166283185840708,0.11504424778761062,2.661504424778761,0.035398230088495575,0.0,0.4,0.0,0.0,0.0,0.9893026190647541,1,1,30,3,169002,2,0
200000189,727,112,12,0.10714285714285714,38.71,7.0,4.067268117873462,0.9166666666666666,3,1,1.3982142857142856,0.38392857142857145,1.7869642857142856,0.3392857142857143,2.007589285714286,0.026785714285714284,2.1582142857142856,0.13392857142857142,2.6553571428571425,0.044642857142857144,0.625,0.0,0.0,0.0,0.0,1.0044106356185771,1,0,25,1,136055,1,0
200000190,727,108,20,0.18518518518518517,64.17,7.0,3.422569710676487,1.0,4,2,1.3883333333333334,0.3611111111111111,1.7822222222222222,0.37037037037037035,2.0103703703703704,0.046296296296296294,2.1564814814814817,0.12037037037037036,2.6603703703703703,0.046296296296296294,0.3333333333333333,0.7272727272727273,0.0,0.0,0.0,1.0006868592595837,0,0,42,1,107380,0,0
200000191,723,106,11,0.10377358490566038,43.510000000000005,7.0,3.3848672067491816,0.9090909090909091,4,2,1.3873584905660377,0.3867924528301887,1.7872641509433962,0.33962264150943394,2.008396226415094,0.04716981132075472,2.1527358490566035,0.14150943396226415,2.6564150943396223,0.05660377358490566,0.0,0.4,0.0,0.5,0.0,1.0035178147676524,0,0,21,0,103470,1,0
200000192,725,104,24,0.23076923076923078,127.58,7.0,4.05835034225434,0.6666666666666666,3,5,1.3964423076923076,0.3269230769230769,1.7823076923076921,0.3076923076923077,2.0046153846153847,0.028846153846153848,2.1540384615384616,0.11538461538461539,2.6553846153846155,0.019230769230769232,1.0,0.75,0.0,0.0,0.10526315789473684,1.000221086279671,1,1,32,3,133235,1,1
200000193,727,125,22,0.176,85.44,6.0,3.710441317487976,0.9090909090909091,3,2,1.3968800000000001,0.344,1.7772000000000001,0.352,2.00808,0.048,2.15136,0.152,2.6532,0.024,0.0,0.4117647058823529,0.0,0.0,0.25,0.9978669686088024,0,0,40,1,72193,0,0
200000194,710,97,16,0.16494845360824742,109.51,7.0,3.8337004019523784,0.75,3,2,1.394123711340206,0.35051546391752575,1.7814432989690723,0.36082474226804123,2.0032989690721648,0.061855670103092786,2.1554639175257733,0.12371134020618557,2.655876288659794,0.041237113402061855,1.0,0.45454545454545453,0.0,0.3333333333333333,0.0,1.000249507365931,1,0,25,0,68051,0,0
200000195,727,136,15,0.11029411764705882,86.94,5.0,3.497262611120915,0.9333333333333333,2,4,1.3832352941176471,0.3602941176470588,1.766764705882353,0.34558823529411764,2.0076470588235296,0.022058823529411766,2.1564705882352944,0.125,2.6533088235294118,0.029411764705882353,0.0,0.5,0.0,0.18181818181818182,0.0,0.9983912924134336,0,1,46,2,202997,2,0
200000196,730,94,21,0.22340425531914893,162.56,7.0,3.9797289065007884,0.9047619047619048,4,2,1.4017021276595745,0.26595744680851063,1.7763829787234042,0.32978723404255317,2.010531914893617,0.0425531914893617,2.1574468085106386,0.10638297872340426,2.6573404255319146,0.05319148936170213,0.3333333333333333,0.4,0.0,0.14285714285714285,1.0,0.9974082253359206,0,0,32,0,116348,1,1
200000197,722,116,15,0.12931034482758622,49.480000000000004,6.0,3.608765496093796,1.0,5,2,1.3928448275862069,0.41379310344827586,1.7620689655172415,0.3793103448275862,2.0069827586206896,0.04310344827586207,2.1529310344827586,0.08620689655172414,2.640948275862069,0.034482758620689655,0.5,0.2857142857142857,0.0,0.0,0.0,0.9893711552443946,0,0,43,1,140795,1,0
200000198,724,108,82,0.7592592592592593,324.78,7.0,3.3669904861573485,0.36585365853658536,3,2,1.3980555555555556,0.3333333333333333,1.784537037037037,0.3333333333333333,2.0060185185185184,0.05555555555555555,2.154074074074074,0.12962962962962962,2.6591666666666667,0.037037037037037035,0.3333333333333333,0.36363636363636365,0.0,0.0,0.0,1.0019865876200102,0,0,47,1,88157,0,1
200000199,727,137,7,0.051094890510948905,33.93,4.0,3.6851879221806985,1.0,1,2,1.3883941605839416,0.3795620437956204,1.7597810218978103,0.32116788321167883,2.00014598540146,0.058394160583941604,2.152846715328467,0.16058394160583941,2.6435766423357667,0.021897810218978103,0.0,0.14285714285714285,0.0,0.0,0.0,0.9880865145940065,0,0,61,2,90709,0,0
200000200,718,107,24,0.22429906542056074,79.65,7.0,4.508323140391013,0.7916666666666666,2,5,1.3968224299065422,0.308411214953271,1.7796261682242989,0.3364485981308411,2.0041121495327103,0.037383177570093455,2.1591588785046727,0.08411214953271028,2.664859813084112,0.028037383177570093,0.0,0.0,0.0,0.0,0.09523809523809523,1.0037901709541832,0,0,43,1,119502,1,1
200000201,723,130,6,0.046153846153846156,31.37,5.0,3.8314475476088043,1.0,3,5,1.392923076923077,0.3,1.782076923076923,0.34615384615384615,2.006,0.015384615384615385,2.1625384615384613,0.08461538461538462,2.648,0.023076923076923078,0.0,1.0,0.0,0.0,0.0,0.9974394749157414,0,1,21,1,101471,2,0
200000202,723,119,10,0.08403361344537816,44.31,7.0,2.7857613795614826,0.9,3,2,1.3957142857142857,0.36134453781512604,1.7836134453781514,0.33613445378151263,2.0045378151260502,0.06722689075630252,2.1596638655462184,0.11764705882352941,2.65453781512605,0.03361344537815126,1.0,0.5,0.0,0.0,0.5,1.0014680069262871,0,0,36,1,115589,1,0
200000203,713,102,17,0.16666666666666666,120.84,7.0,3.333032989769392,0.8823529411764706,1,4,1.387843137254902,0.35294117647058826,1.792843137254902,0.29411764705882354,2.0099019607843136,0.049019607843137254,2.169313725490196,0.09803921568627451,2.6534313725490195,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,1.0043373398450648,0,0,44,1,122292,0,0
200000204,721,139,18,0.12949640287769784,72.11,5.0,3.184321383968494,0.8888888888888888,4,4,1.388201438848921,0.39568345323741005,1.7894964028776978,0.3381294964028777,2.0054676258992803,0.05755395683453238,2.1549640287769787,0.07913669064748201,2.645323741007194,0.03597122302158273,0.5,1.0,0.0,0.125,0.0,0.9976937935220083,0,1,48,2,213768,2,0
200000205,729,121,16,0.1322314049586777,77.5,6.0,3.5140374761452815,0.8125,1,5,1.3891735537190082,0.33884297520661155,1.7684297520661156,0.2727272727272727,2.0028099173553717,0.04132231404958678,2.155619834710744,0.1322314049586777,2.6455371900826448,0.04132231404958678,0.0,0.0,0.0,0.0,0.125,0.9965117922001885,0,0,31,0,93648,1,0
200000206,723,108,17,0.1574074074074074,68.35000000000001,7.0,2.504976531573657,0.5294117647058824,2,5,1.3897222222222223,0.39814814814814814,1.7866666666666668,0.32407407407407407,2.0046296296296298,0.06481481481481481,2.158240740740741,0.09259259259259259,2.6519444444444447,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.9989252545968219,0,0,52,1,131727,1,0
200000207,721,77,16,0.2077922077922078,79.22999999999999,7.0,5.345337368113201,0.8125,4,3,1.4006493506493505,0.3116883116883117,1.7972727272727271,0.3246753246753247,2.0051948051948054,0.05194805194805195,2.1449350649350647,0.11688311688311688,2.6572727272727272,0.03896103896103896,1.0,0.6,0.0,0.0,0.0,0.9992057415159533,1,1,35,1,93495,0,1
200000208,723,153,65,0.42483660130718953,298.25,5.0,2.5115626649294556,0.6,1,5,1.3911111111111112,0.3660130718954248,1.7933986928104575,0.32679738562091504,2.005751633986928,0.0392156862745098,2.1573202614379086,0.1503267973856209,2.649542483660131,0.026143790849673203,0.0,0.0,0.0,0.0,0.046153846153846156,0.998020492322096,1,0,33,1,138525,1,1
200000209,725,117,29,0.24786324786324787,117.89,7.0,3.2778732088982934,0.5172413793103449,2,5,1.3929914529914529,0.3247863247863248,1.7866666666666666,0.3162393162393162,2.012735042735043,0.042735042735042736,2.1702564102564104,0.11965811965811966,2.6613675213675214,0.03418803418803419,0.0,0.0,0.0,0.5,0.08,1.0024747065976694,0,0,40,1,201699,2,1
200000210,725,169,70,0.41420118343195267,386.84000000000003,4.0,2.7410260036880736,0.5142857142857142,2,5,1.3905917159763312,0.3254437869822485,1.7936094674556213,0.31952662721893493,2.006508875739645,0.047337278106508875,2.1636686390532547,0.10059171597633136,2.658698224852071,0.03550295857988166,0.0,1.0,0.0,0.0,0.04411764705882353,1.001469245225024,0,1,35,1,122895,1,1
200000211,721,114,10,0.08771929824561403,41.13,7.0,3.1304093510970983,1.0,5,2,1.394122807017544,0.3508771929824561,1.7852631578947369,0.2982456140350877,2.006315789473684,0.03508771929824561,2.1544736842105263,0.12280701754385964,2.6567543859649123,0.07017543859649122,0.5,0.6,0.0,0.0,1.0,1.0023942918846493,1,1,23,1,70963,0,0
200000212,723,141,31,0.2198581560283688,168.22,5.0,2.730776969498398,0.45161290322580644,2,5,1.3978723404255318,0.3049645390070922,1.7857446808510637,0.3049645390070922,2.004468085106383,0.0425531914893617,2.1554609929078015,0.12056737588652482,2.6474468085106384,0.028368794326241134,0.0,0.0,0.0,0.0,0.0,0.9972311006601988,0,0,52,1,159716,1,1
200000213,727,115,11,0.09565217391304348,53.47,7.0,3.0051965550393067,1.0,3,2,1.3880000000000001,0.4,1.7978260869565217,0.3391304347826087,2.0057391304347827,0.06956521739130435,2.1522608695652172,0.12173913043478261,2.6566956521739127,0.05217391304347826,1.0,0.42857142857142855,0.0,0.0,0.0,1.0094481586074326,1,1,24,1,115879,1,0
200000214,728,97,14,0.14432989690721648,89.63,7.0,5.255406572817562,0.9285714285714286,2,2,1.3963917525773195,0.36082474226804123,1.7763917525773196,0.3402061855670103,2.004536082474227,0.041237113402061855,2.1630927835051548,0.1134020618556701,2.64659793814433,0.030927835051546393,0.0,0.75,0.0,0.0,0.0,0.9974131517026826,0,0,45,1,78253,0,0
200000215,730,84,29,0.34523809523809523,122.34,7.0,5.7711015148480245,0.7931034482758621,4,2,1.3982142857142859,0.2619047619047619,1.7733333333333334,0.30952380952380953,2.004404761904762,0.023809523809523808,2.150119047619048,0.14285714285714285,2.654642857142857,0.03571428571428571,0.0,0.28,0.0,0.0,0.0,0.995695902355546,0,1,31,1,81987,0,1
200000216,721,103,19,0.18446601941747573,118.01,7.0,3.061921619994369,0.8947368421052632,2,2,1.3905825242718446,0.3883495145631068,1.7693203883495146,0.34951456310679613,2.004466019417476,0.05825242718446602,2.157961165048544,0.11650485436893204,2.653203883495146,0.02912621359223301,0.0,0.6,0.0,0.0,0.0,0.993442703364888,1,1,28,1,133616,1,0
200000217,730,95,39,0.4105263157894737,181.63,7.5,3.585603793529476,0.5641025641025641,2,5,1.3883157894736842,0.30526315789473685,1.7543157894736843,0.3157894736842105,2.0071578947368423,0.06315789473684211,2.1661052631578945,0.09473684210526316,2.659894736842105,0.031578947368421054,0.0,1.0,0.0,0.0,0.05263157894736842,1.001919943220141,0,0,32,0,148566,2,1
200000218,726,93,21,0.22580645161290322,189.22,7.0,4.237288119397183,0.7142857142857143,3,5,1.3823655913978494,0.3548387096774194,1.7783870967741935,0.3870967741935484,2.01258064516129,0.053763440860215055,2.1620430107526882,0.11827956989247312,2.6563440860215053,0.03225806451612903,0.0,0.0,0.0,1.0,0.05263157894736842,1.0005824963583176,0,0,39,1,244716,2,1
200000219,729,129,23,0.17829457364341086,92.28,6.0,3.131224116620198,0.9130434782608695,3,5,1.3991472868217054,0.24806201550387597,1.7712403100775194,0.2868217054263566,2.011395348837209,0.015503875968992248,2.159922480620155,0.13178294573643412,2.655271317829458,0.031007751937984496,0.0,0.0,0.0,0.0,0.058823529411764705,1.0001784097487323,0,0,48,1,130082,1,0
200000220,727,109,21,0.1926605504587156,71.94,7.0,3.735639400518023,0.9523809523809523,4,2,1.3841284403669725,0.3853211009174312,1.7680733944954128,0.3486238532110092,2.0041284403669724,0.027522935779816515,2.1577064220183484,0.11926605504587157,2.6470642201834864,0.027522935779816515,0.5,0.5,0.0,0.75,0.14285714285714285,0.9927425379490281,0,0,45,1,113414,1,0
200000221,716,96,14,0.14583333333333334,47.55,7.0,3.457565507480926,0.9285714285714286,4,5,1.3823958333333335,0.4166666666666667,1.7765625,0.3541666666666667,2.0048958333333333,0.0625,2.155104166666667,0.15625,2.6484375,0.041666666666666664,1.0,0.3333333333333333,0.0,0.0,0.375,0.9976042709014951,1,1,50,2,124777,1,0
200000222,726,97,14,0.14432989690721648,69.55,7.0,3.954954698434189,0.9285714285714286,2,2,1.3894845360824741,0.30927835051546393,1.7741237113402062,0.26804123711340205,2.0081443298969073,0.061855670103092786,2.1623711340206184,0.09278350515463918,2.651752577319588,0.030927835051546393,0.0,0.5454545454545454,0.0,0.0,0.0,0.9961396858946936,0,1,23,1,84747,0,0
200000223,728,113,11,0.09734513274336283,60.32,7.0,4.00103549981565,1.0,4,1,1.3910619469026548,0.35398230088495575,1.783628318584071,0.2743362831858407,2.0046902654867256,0.02654867256637168,2.1634513274336284,0.13274336283185842,2.6570796460176993,0.02654867256637168,0.6,0.0,0.0,0.0,0.0,0.9992727356233131,0,0,35,1,144848,0,0
200000224,723,123,9,0.07317073170731707,59.56,7.0,3.067854759849323,1.0,2,4,1.384878048780488,0.42276422764227645,1.7722764227642278,0.34146341463414637,2.0073170731707317,0.04878048780487805,2.158536585365854,0.11382113821138211,2.6569918699186994,0.04065040650406504,0.0,0.0,0.0,0.14285714285714285,0.0,0.999347796785232,0,0,37,1,160642,1,0
